id_product,product_name,description
551,Pretty Lace Padded Bralet,"Delicate floral lace is the focus of this pretty bralet. With padded cups for a supported, natural shape. 89% Nylon,11% Elastane. Machine wash."
552,Lace Mini Knickers,"Orange padded lace bralet and knickers set. 89% Nylon, 11% Elastane. Machine wash."
553,Yasallie Mini Knickers by Yas,"Rose mini knickers by YAS. 90% Polyamide, 10% Elastane. Machine wash."
554,Seamless Sporty Bra,"Opt for a simple but practical style when choosing underwear with this sporty bra in pink. 49% Polyamide, 39% Polyester, 12% Elastane. Machine wash."
555,Pretty Lace Thong,"Add a touch of lace to your lingerie collection with this pretty lace set, featuring a bra with balcony cups and low rise thong. 89% Nylon,11% Elastane. Machine wash."
556,Embroidered Mini Knickers,"Opt for a pretty touch when choosing your lingerie with these black mesh mini knickers complete with floral embroidery. 84% Polyamide,16% Elastane. Machine wash."
557,Romantic Lace Bralet,"Add pretty lace to your lingerie collection with this bralet in pale blue with non-padded cups for a supported natural shape. 79% Polyamide, 21% Elastane. Machine wash."
558,Underwired Lace Bra,"It’s all about delicate detail with this floral lace bra. With underwire for support, it provides a barley there feel without pads. 85% Nylon,15% Elastane. Machine wash."
559,Heart Print Boypants,"Think cute prints and patterns with these comfy boypants. Crafted from a stretchy cotton blend, they feature an all-over heart print with a low-rise waistband for total comfort. 95% Cotton, 5% Elastane. Machine wash."
560,Pretty Lace Padded Triangle Bra,"Lingerie set featuring lightly padded triangle bra with non-wired cups and semi-sheer lace thong. 89% Nylon, 11% Elastane. Machine wash."
561,**Rose Balcony Bra by TOPSHOP BRIDE,"Rose balcony bra and knickers set by TOPSHOP BRIDE. 96% Polyester, 4% Elastane. Machine wash."
562,**Mini Knickers by TOPSHOP BRIDE,"Rose balcony bra and knickers set by TOPSHOP BRIDE. 96% Polyester, 4% Elastane. Machine wash."
563,Bohemian Triangle Bra,Premium aqua triangle bra with applique detailing. 100% Polyamide. Machine wash.
564,Satin and Lace Mini Knickers,"Opt for a pretty touch to your lingerie basics in these low rise mini knickers with good coverage in lace and satin. 89% Polyamide, 11% Elastane. Machine wash."
565,Burnout Lace Mini Knickers,"Look to luxe lace to elevate your underwear collection in this white pair of full coverage mini knickers in burnout lace detail. 73% Viscose, 22% Polyester, 5% Elastane. Machine wash."
566,Snow White Cheeky Knickers,"Hipster mit Schneewittchenmotiv. 95 % Baumwolle, 5 % Elastan. Maschinenwäsche."
567,Floral Applique Thong,"Low rise thong with pretty floral applique detail to one side. 89% Polyamide,11% Elastane. Machine wash."
568,Thong by Calvin Klein,"The pioneers of underwear basics, Calvin Klein know a thing or two about what’s cool. This thong comes in a navy blue with mesh details and a chartreuse waistband. 76% Nylon, 24% Elastane. Machine wash."
569,Seamless Sporty Thong,"This sporty thong comes in a cool plum hue with a low-rise fit. 85% Polyamide, 14% Elastane, 1% Polyester. Machine wash."
570,Push Up Bra by Wonderbra,"Opt for an enhanced look in this full-support push up bra in a neutral nude by iconic brand Wonderbra. 45% Polyester, 43% Polyamide, 12% Elastane. Machine wash."
571,**Rose Balcony Bra by TOPSHOP BRIDE,"Dieser hübsche, elfenbeinfarbene Balconnet-BH mit luxuriöser Spitzenborte rundet dein Brautoutfit gekonnt ab. 96 % Polyester, 4 % Elastan. Maschinenwäsche.**BITTE BEACHTE, DASS DIESER ARTIKEL NUR PER POST ZURÜCKGESCHICKT WERDEN KANN. UNSERE STORES KÖNNEN DIE RÜCKSENDUNG SOLCHER ARTIKEL NICHT FÜR DICH ÜBERNEHMEN. RÜCKSENDUNGEN PER POST INNERHALB DES VEREINIGTEN KÖNIGREICHS SIND KOSTENFREI. INTERNATIONALE VERSANDKOSTEN KÖNNEN VARIIEREN."
572,Yasallie Bra by Yas,"Black bra by Yas. 90% Polyamide, 10% Elastane. Machine wash."
573,Padded Lace Triangle Bra,"In a deep navy shade, this elegant padded lace triangle bra boasts a contrast waistband, racerback and adjustable straps. 89% Nylon, 11% Elastane. Machine wash."
574,Satin Bralet,"Turn to luxe lace to elevate your lingerie collection. This satin bralet in rose comes with lightly padded underwired cups for a smooth shape and added support. 95% Polyester, 5% Elastane. Machine wash."
575,Seamless Sporty Thongs,"This sporty thong comes in a cool navy blue with a low-rise fit. 85% Polyamide,14% Elastane,1% Polyester. Machine wash."
576,Seamless Sporty Bra,"Opt for a simple but practical style when choosing underwear with this sporty bra in white. 85% Nylon, 14% Elastane,1% Polyester. Machine wash."
577,Lace Bodysuit by Bluebella,"This exquisite black bodysuit courtesy of Bluebella perfectly taps into the 'underwear-as-outerwear' trend. Features a halter neck and gorgeous mesh and lace detailing. 88% Polyester, 12% Elastane. Machine wash."
578,Floral Geometric Lace Brazilian Knickers,"Floral lace goes semi-sheer and sultry with these Brazilian knickers. Comes in a low-rise fit with an elastic free leg-line for a seamless fit. 85% Nylon, 15% Elastane. Machine wash."
579,Laura Body by Bluebella,"Pink body by Bluebella. 90% Polyamide,10% Elastane. Machine wash."
580,Bra by Mimi Holliday,Rosa BH von Mimi Holliday. 100 % Nylon. Maschinenwäsche.
581,Padded Bralet,"This satin underwear set boasts a padded, underwired bralet and matching Brazilian knickers. 89% Polyamide, 11% Elastane. Machine wash."
582,Lace Thong,"Bubblegum pink lace bralet with padded cups with matching lace thong. 89% Nylon, 11% Elastane. Machine wash."
583,Vintage Print Thong,"Navyblauer Tanga mit Vintage-Print. 90 % Polyamid, 10 % Elastan. Maschinenwäsche."
584,No VPL Cotton Mini Knickers,"Navy blue contrast waistband cotton mini knickers, give you smooth lines under clothing. 87% Cotton, 13% Elastane. Machine wash."
585,Embroidered Triangle Bra,"Lingerie set featuring nude mesh embroidered triangle bra and floral applique thong. 89% Polyamide, 11% Elastane. Machine wash."
586,Two Tone Lace Bralet,"Zweifarbig pastellblaues, ungepolstertes Spitzenbustier 49 % Polyamid, 36 % Polyester, 15 % Elastan. Maschinenwäsche."
587,Romantic Lace Bralet,"Add pretty lace to your lingerie collection with this bralet in bright pink with non-padded cups for a supported, natural shape. 79% Polyamide, 21% Elastane. Machine wash."
588,Colourblock Mini Knickers,"Nude and pale blue colourblock mini knickers. 85% Polyamide, 15% Elastane. Machine wash."
589,Burnout Mesh Knickers by Somedays Lovin',"Somedays Lovin' mesh knickers with burnout floral detail. Matches with bralet. 92% Polyester, 8% Elastane. Machine wash."
590,Embellished Underwire Bra,"Embellished underwired bra and mini knickers set. 89% Polyamide, 11% Elastane. Machine wash."
